	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
s.Bifidobacterium.bifidum	-2.8758223527732913	-2.2493729726367424	-0.9738538450021904	-0.34188015874935973	-0.39143574599596226	-0.022434336497446458	0.06148869680166056	-0.49139514388176564	0.12385479811329075	0.0758836978916947	0.001377021812978884	0.004848181247867876	-0.012441705470552964	-0.007669257851411278	0.014526286230582408	0.047411612082817134	-0.10678324305144347	0.3773080203967054	-0.4514165132965345	-0.07129452776415189	0.06894075012663248	0.004946149954636903	0.011146927600383402	-0.002929455332404738	-0.05381942451139108	0.054019484439785694	0.018219580824656554	0.003630463956481955	0.00013956488886397115	0.0051577821647794545	-0.009390436176759198	0.002205617165566753
s.Bifidobacterium.longum	-2.607817434494903	-1.6864120653155674	0.27864722521322133	-0.4709065458797535	-0.2508810780429988	-0.0327633990730577	0.07139903052378921	-0.6468621240727899	0.07245289625233543	0.0457258343194957	-0.003032438591818458	-0.016006499904855743	-0.03454755595616572	-0.024637491746019403	0.04303786972616618	0.03283437128687283	-0.12165126797028586	0.3896170196400349	-0.4915302139439907	-0.10343939659886482	0.07278556127377518	0.0032507929964355324	0.004359192193347567	-0.0069563183902790725	-0.058252707999218764	0.050751457614434704	0.0014721635213487674	-0.002894169275141489	7.18757068447476e-05	0.00832660012327815	0.008991858069474676	-0.00459752098883166
s.Rothia.mucilaginosa	-2.9915046378098915	-2.5000700935426794	-1.5441747514291186	-0.2790814473294339	-0.4515184004298867	-0.017210015248190564	0.055637844574130985	-0.40839786370295594	0.14485482830822577	0.08794442437472498	0.003401526062817598	0.014475951944815806	-0.0016183441159547242	0.0005945310324323724	0.0005373862692472386	0.05230773850661356	-0.09397695906065104	0.35074874624306274	-0.4074921115505975	-0.05175588041618637	0.06207929406412443	0.0053856981357843685	0.013479433600345187	-0.0007900044939802028	-0.047069407787545675	0.050845895528877263	0.024473626713893904	0.006374835316694491	0.00015794863025580735	0.0031460875462563597	-0.017158418685700515	0.005195837115701105
s.Cloacibacillus.porcorum	-3.115259202555774	-3.2404054063943004	-4.187625307140429	-0.19230699848948157	-0.6592235536225955	0.011390119296366758	0.00637442216327945	0.1800866266376434	0.149546908478985	0.06493271928963729	0.012517219354582481	0.07954169038004476	-0.006968667723510444	0.02039250854535826	-0.047690140191887526	0.051595923939086775	-0.0031244953044404127	0.09227698100842747	-0.04573948659927261	0.06657940020636716	-0.02741154175376268	0.0022330288049696536	0.020849849895956344	0.01081020647757036	0.007495907822110681	0.01407924584075707	0.04961616815492604	0.019494437568111152	6.848469798886957e-05	-0.017306609516992137	-0.050779636457834135	0.019909869850174254
s.Veillonella.tobetsuensis	-1.8816815212251827	-1.305012005054943	-1.38000836369583	-0.8100457921427687	-0.25039724464861035	-0.04809434041613575	0.02304840213950058	-0.07556233759205137	-0.17289795510072584	-0.48437145449216196	5.2335358633652594e-05	0.24080379111468572	-0.8431193706193885	-0.37108901005558975	0.5043153595299052	-0.17818555714692658	0.1748917180529158	-0.04577232778922825	0.13472675628596636	-0.01638889266882482	0.19646702278548714	0.02060961705088785	-0.005104671985318286	-0.00260535737729602	-0.0021173930442877176	-0.003994141026571015	-0.014499856203179983	-0.005972861242388475	0.0003261957905464962	0.010660781569103774	0.011718122717610415	-0.005000981546006101
s.Veillonella.atypica	-2.037470193291234	-1.6311769094627784	-2.101407921200367	-0.7335181109048559	-0.33223650175551445	-0.041925372635716794	0.017768709133444586	0.008961798231294367	-0.13968152993457233	-0.4592885845949405	0.002592136712163144	0.248767026371215	-0.8154967381138778	-0.35444871755617413	0.4781378901822661	-0.16510907588314158	0.1754257452105278	-0.04046504134538888	0.1403659957396714	-0.00010546041170886457	0.18980440923597502	0.02099474298904955	-0.0006554820441432109	-0.0003835047363763215	-0.0020370758974085903	0.0004977887378663921	-0.0036890485826600963	-0.0019073686646710023	0.00035498184556685014	0.00866772757277175	0.0005264793382456508	-0.0008869639428999199
s.Veillonella.parvula	-2.107876090423591	-1.7780766601788827	-2.4259292125663015	-0.6998561147300293	-0.36925543464312094	-0.03923870428676371	0.015442330230474345	0.04673702793687971	-0.12516891672956995	-0.4492517110727498	0.0037325250368454694	0.253076464934812	-0.8058885564839836	-0.34828645019932014	0.46827330718597954	-0.15992856086603602	0.17657284670006693	-0.03831768792541839	0.14361758916923376	0.007130523053874934	0.18820049051130078	0.021315479791931123	0.0013129526571273042	0.0005989095116082701	-0.002018861031233683	0.0024926887955262498	0.0010655434843160523	-0.00012550024243512876	0.0003711993929374274	0.00787126479437289	-0.004420589838786701	0.0009227279034376399
s.Veillonella.dispar	-1.95970657896942	-1.4669853182729338	-1.7371972666793847	-0.7742286216239597	-0.2914677108274922	-0.045277171581129184	0.020564568825119055	-0.034372717032446265	-0.15759441819122205	-0.47525997970089107	0.0013045844249509164	0.24666597136926502	-0.8368463158919949	-0.3663166433121464	0.4963464765278117	-0.17354008203216642	0.17749196634586098	-0.04375879852474748	0.13936146414180367	-0.008539691608472677	0.1966788057990286	0.02117342417052584	-0.0029774238274978162	-0.0015443709545359563	-0.0021221599117052163	-0.0018250316724639569	-0.009391590569914506	-0.004065953848815049	0.000348593979053608	0.009915535952181314	0.006360881368102519	-0.0030513658328445675
s.Veillonella.rogosae	-1.9220252071536297	-1.3880938944996435	-1.5627079836719264	-0.7927413935706228	-0.27167470214311784	-0.04676985898927694	0.021841894511504565	-0.05481735514255593	-0.16563208919879818	-0.48134001167177903	0.0006903443477997869	0.2447498837813578	-0.8435668433329465	-0.370360881302331	0.5027075837377678	-0.17671392491042348	0.1773823655527942	-0.04504728611603582	0.1380136380669016	-0.012478806702871194	0.19832896279673284	0.02108449952145	-0.004053965053239565	-0.0020819966221295575	-0.002142163555920983	-0.0029116687253202033	-0.012008411861115285	-0.005050262321562611	0.0003417569220308688	0.010400945008116539	0.009069015771748776	-0.004047214311683353
s.Megasphaera.hominis	-1.8789387779271636	-1.3006360142523266	-1.371375304839648	-0.8088986298154378	-0.24886979661440692	-0.04793005304418258	0.02298053872925166	-0.07590610823505849	-0.17214048498400636	-0.4813247248573657	2.768272229173369e-05	0.23875909788950633	-0.835900990252283	-0.3677447735364735	0.49951356676006514	-0.1764642173834194	0.17246398314518616	-0.04519521026873582	0.13275063674020174	-0.01634793823710154	0.1928343814262689	0.020211803818879458	-0.005070979435260718	-0.002586980277287285	-0.002070633933888858	-0.003980596400419331	-0.014343586112320015	-0.005897857188059014	0.0003171253628816285	0.010418554251183446	0.011623766974197293	-0.004942937162753545
s.Megasphaera.sp.NM10	-2.0227922011356405	-1.6005512296078759	-2.0337514826179373	-0.740520249972592	-0.3245100758030279	-0.0424812404422889	0.018251168003477865	0.0010991693022346725	-0.14267804339137577	-0.46128582487541686	0.0023546603735393173	0.2478013074562298	-0.8172134282983731	-0.3555895682598281	0.47997298506130154	-0.16610423534121949	0.17504508502881225	-0.04087294541049856	0.13957598911353147	-0.0015909842859304104	0.18984078366931112	0.020897109509801923	-0.0010544037247650557	-0.0005823445640028213	-0.0020363432170641387	9.353106865850638e-05	-0.004637497557731384	-0.0022602248710956825	0.0003507275819888892	0.008802391180225458	0.0015147927318054973	-0.0012442343050167119
s.Megasphaera.elsdenii	-2.034266898900971	-1.6245748268089737	-2.0868857494530553	-0.7348854813877468	-0.3305386078964016	-0.0420272988363035	0.01786255941001438	0.007323122614485425	-0.14023439645662833	-0.459447189281968	0.002541674995070828	0.24839369953297907	-0.8152044016043096	-0.3543767243586371	0.47806451362213426	-0.1651486520180318	0.1750962031200158	-0.040485531429026465	0.14000047718741013	-0.0003942158013079481	0.18937435287996598	0.020927918444857037	-0.0007279285578823948	-0.0004193317608687677	-0.0020307886828993585	0.00042307380077667256	-0.003845618135320766	-0.001962651564121685	0.00035291139542052566	0.008658222911195309	0.0006950950984809665	-0.0009432837285723934
s.Allisonella.histaminiformans	-1.8920545799014348	-1.3435204430615193	-1.478003194059622	-0.774208129832174	-0.2545882618250936	-0.044312909990059164	0.02071815383257721	-0.05610539266843323	-0.15412797314945242	-0.4391990327015787	0.0004464140127525278	0.2172779497364761	-0.7444478020566032	-0.32425191250164387	0.4363469371618371	-0.1527920758579593	0.1438929557845701	-0.036959548820723075	0.11084349349905283	-0.01162322531086998	0.14732362083768272	0.015506238746991129	-0.003573884660560471	-0.0018226034545218968	-0.0014783961752010968	-0.0027569834529434165	-0.009928471745830615	-0.004049814639485332	0.00021068414150045373	0.006960283696006038	0.007990468271748076	-0.003344201103136
s.Dialister.invisus	-1.7893711719339478	-1.1261763358074144	-0.9954672867418376	-0.8288757679494011	-0.20066713424720653	-0.04883124676035689	0.024468775566839757	-0.1138965710927512	-0.17823777109384115	-0.46117907414958126	-0.001273805048400965	0.21479309616619588	-0.7740719787996135	-0.34057772543898446	0.46128457426352526	-0.16427314897473855	0.14662416405975262	-0.041393610852227126	0.10941481863701914	-0.02305956684903449	0.15594259636668859	0.015665199823783588	-0.006750974049840814	-0.003411625615160842	-0.001578947651909218	-0.0059609425944835365	-0.017771215105090436	-0.007017674757689151	0.00019721615423772288	0.008577529875178408	0.01609520825554978	-0.006352331735325415
s.Dialister.hominis	-1.81166990515586	-1.1728611598719962	-1.0987239679895924	-0.8179292298850366	-0.21239226461091715	-0.047949681962130654	0.0237135119997003	-0.10178758194829636	-0.1734901060968837	-0.4576333298769388	-0.0009091611411866933	0.2159750526629394	-0.7702645520827714	-0.3382668956558815	0.4576450970740754	-0.16243971917839298	0.14678687731633486	-0.04065017395488226	0.11029848752656257	-0.020713103583591432	0.15516414084684102	0.01574126983266047	-0.006107918647788667	-0.0030904852282051163	-0.0015702341903722512	-0.005308706612777652	-0.01620730112157269	-0.0064301212074262815	0.00020209890793496053	0.008304773093563523	0.014466722178614916	-0.005754244967424246
s.Phascolarctobacterium.SGB5790	-2.1357075797142855	-1.909774060926381	-2.773439042412147	-0.5507485957228964	-0.37857632789418716	-0.023097434670771404	0.005627206814496361	0.12466022654111304	-0.04449036829794553	-0.2490183226114166	0.005304038950922222	0.14637474255403954	-0.3617569150164031	-0.13713102409341962	0.16108271838046156	-0.04510780486481802	0.03392197193649092	0.0023629307402584696	0.03370497867550881	0.03012041360307429	-0.04282970040034098	-0.0025192897965667957	0.009391101946441773	0.004744448073356907	0.0010289555496401667	0.009623204713163913	0.026432288578041183	0.010572977165029696	-0.0001695266540101995	-0.010667137467050867	-0.027173614960092355	0.011043316681388535
s.Phascolarctobacterium.faecium	-2.0136026444475132	-1.6541829123397698	-2.208168267192323	-0.6103049567736726	-0.3142114860069958	-0.027836190665887862	0.009709767178521614	0.05863812863474274	-0.06989866124290221	-0.2665441661979985	0.003313591354984574	0.13858605724724116	-0.3769886109626769	-0.1469646710378397	0.17667158530560226	-0.053482759905008774	0.03025249441568559	-0.0009235611723218287	0.026666294778387785	0.017737260570442517	-0.044521726699181884	-0.0035495043090018907	0.006105784956656517	0.0031091009861198317	0.0010731844245548453	0.00629617428516217	0.01876634425588434	0.0077481074636989705	-0.0002141463411899956	-0.009825886812888549	-0.019180614096110556	0.008201778788850958
s.Megamonas.funiformis	-2.218798998496375	-2.0895409087126207	-3.17549433424481	-0.5004668585663192	-0.42260306464697434	-0.018944910980357874	0.0022992220044327537	0.17396553955505306	-0.02306793662900625	-0.2277724765551961	0.006745599911458923	0.1476726881504392	-0.33569469428121257	-0.12354920130869716	0.14133793084494645	-0.03615847217708051	0.03511670923630281	0.0050397855351496925	0.03776543160571941	0.03889479937451645	-0.03802805549904307	-0.0014153840795991402	0.011532266948330679	0.005801328672433669	0.0008952057017494368	0.011729957187102957	0.030803188765558303	0.012075339468092396	-0.0001112006974189573	-0.010319674852616898	-0.03160169839947418	0.012416987479545446
s.Clostridium.saudiense	-1.9877131639939556	-2.027931628775436	-3.8297149012495098	-0.32687811802203487	-0.3929964746193039	-0.026572389405574975	-0.00527158721859839	0.2542518518923408	0.012036025662738838	-0.24314518339462596	0.007013567174148554	0.11853569136405857	-0.17172425236066577	-0.031806220160301844	-0.010505965593368067	0.015254953706869105	-0.07561631741266805	-0.009444937719460433	-0.01134455789753369	0.04995723714321717	-0.3963502311966272	-0.04120469270447914	0.012003127844459248	0.005557773193350666	-0.0034083558243608526	0.01839843085324781	0.04089578599284324	0.012791715171009866	0.0024629122016528783	-6.384128957552702e-05	-0.04679384764038089	0.016934643263294483
s.Clostridium.butyricum	-1.7548766395895998	-1.541152353637265	-2.7550756017204754	-0.43927024126625647	-0.26956750731574747	-0.035755242053571876	0.002437815298293274	0.12884379038798843	-0.03609071648093554	-0.2770138109778848	0.0031774793528475337	0.10262085163156076	-0.19614290832756934	-0.047912141618884	0.014638947872710658	0.0007902084805237179	-0.0875926518980223	-0.016477813356562565	-0.02729414502755137	0.0262187430594513	-0.4202280128310899	-0.04552094816662254	0.005521477663686123	0.0022987915742027467	-0.0036246145048494435	0.012234012206805285	0.026285297720305568	0.007169349611586149	0.0025777164615506587	0.0025120586355647885	-0.0319213183422091	0.011560277512940507
s.Clostridium.SGB6179	-1.2005907803575115	-0.38427462261685935	-0.20169024511034786	-0.704014938225668	0.024144287638824296	-0.05729916928245497	0.02070149107741635	-0.16948916836026554	-0.15007570824006644	-0.35526136562543154	-0.005988358711615452	0.06378754183493117	-0.25261274618206936	-0.0859530958859133	0.07468761505627082	-0.033877763549662064	-0.1157811450587136	-0.03338112953827081	-0.06574111483386982	-0.0320047721964061	-0.47647188587513384	-0.05590730385244089	-0.010733520979881431	-0.005884351553663301	-0.004159009238290691	-0.003455533579463673	-0.011163365762012729	-0.007318565313597306	0.002875993298728337	0.00919324728966411	0.0067221345029443505	-0.002550619772220023
s.Romboutsia.timonensis	-1.1760757779928852	-0.31913044232621984	-0.05277391991686403	-0.7399402612327496	0.04111627628845078	-0.062059817665706805	0.02305901199718891	-0.19651035522767207	-0.16887546999309933	-0.3958246705667387	-0.007095482325717519	0.07110714793238374	-0.29264527923344025	-0.1012475567093437	0.0896545998458941	-0.041110505175448495	-0.15080762989495028	-0.04370455333483998	-0.0862926831461935	-0.043281623486028785	-0.7487167272311649	-0.08771371884175005	-0.0171055963297903	-0.009559066975225653	-0.008049639141101237	-0.004912207810269355	-0.01859166534750844	-0.014867734147026227	0.007495370389564142	0.023200742588430544	0.008675425824729514	-0.0036153132221172115
s.Clostridium.sp.1001270J.160509.D11	-1.2024651950448804	-0.35944454128445763	-0.13633413331140323	-0.7527489474776854	0.031321429436114115	-0.06498917824244614	0.023796863547519292	-0.19663442695589867	-0.17763433818283167	-0.43023054684463297	-0.007374743418498714	0.08219060221150563	-0.32814555082338154	-0.11324084303217254	0.0992328993219661	-0.045202930091737065	-0.18300797510627587	-0.05238903063777847	-0.10312719928462415	-0.04899599089313528	-1.0070120249330194	-0.11753481147104948	-0.021716309676328042	-0.012322515008706108	-0.01168988517511512	-0.004839183605293048	-0.022104101231019507	-0.020579198891702014	0.011764629301749388	0.035593470967985624	0.006904743942015708	-0.003282877097316045
s.Intestinibacter.bartlettii	-1.0951762593336811	-0.13510754592213425	0.35895220041724274	-0.8047487462519848	0.08826619103917951	-0.06928939296301764	0.027383172899923622	-0.254799942327854	-0.20017749429033518	-0.4467880126702129	-0.0091724833256754	0.07506861906628602	-0.3406268641801435	-0.12116484798800736	0.1113515395951037	-0.05213887460389217	-0.19012479108077696	-0.05612195381035279	-0.11147196289079117	-0.06063114367909667	-1.0336094522444865	-0.12136258446194453	-0.02516544699439332	-0.014088580280067849	-0.012042340605425833	-0.007874461925818853	-0.029606806552197495	-0.023804684151646213	0.012145025255497906	0.037828359069587356	0.0142370807942843	-0.005979508234877803
s.GGB4456.SGB6141	-1.544053197793422	-1.0815994065254284	-1.733596704477088	-0.573652230257969	-0.15225449618708886	-0.04920809193401303	0.011526939680110803	-0.0038041511442355614	-0.09838167860581938	-0.35757194330643216	-0.0012727721899173864	0.10010550409601914	-0.2686090441313587	-0.08085449213775517	0.054186254766299596	-0.020131007523547694	-0.14332171029089846	-0.03567470091907289	-0.06705378783106611	-0.007565064058101477	-0.7930497786375497	-0.0903196582966456	-0.008034302194226208	-0.00512424997746265	-0.008782153988634814	0.005216785311576659	0.0045108138676720035	-0.007161605759151308	0.008499476408256676	0.02235907825732744	-0.016679914356857787	0.005547915035117439
s.Lachnospiraceae.bacterium.NSJ.29	-1.6294299801718541	-1.2718235992702052	-2.157859533156905	-0.512270074484619	-0.2008990889085838	-0.04270771976146693	0.007421826866954597	0.05365853849510835	-0.06947219333333968	-0.31507846646702664	0.000707326213427132	0.09874535594605771	-0.22964028394008898	-0.06407727859049732	0.03512666945469849	-0.010269234294657849	-0.11282245235581402	-0.02568144190740426	-0.046604977881407335	0.007939711055502766	-0.584119747637768	-0.0654618720713053	-0.001440253894533308	-0.0014693655112193486	-0.005919654209833666	0.008117966912019126	0.014207022532978487	-0.00014145447598594744	0.005238332148112334	0.011808115132589966	-0.02260156044481368	0.007941236559129414
s.GGB55957.SGB77276	1.581854717011712	0.12746431267268912	0.46987333647201085	-0.3834937320480238	0.2521849711224906	-0.237280670877292	0.012260714805391183	-0.23664223359665085	-0.20963534133439643	-0.6849404228296523	-0.07510497833095825	0.023304209162320805	-0.4061499484061429	-0.07065475416699543	-1.143706909549015	0.18686392812210606	0.16297571655883264	0.13573627285850862	0.09742167137074709	0.03726558695226799	0.05077693152576941	0.006937068069112582	0.0029557979886499883	0.0012856052714064837	0.0008642069611930533	-0.008537427408984676	0.03362678289892301	0.0011108019133892278	0.00805764561006491	-0.0017010840623582742	-0.013905422794823897	0.00561149252987195
s.GGB3828.SGB5197	1.9264046071007175	0.8284036318726407	2.0163200924531877	-0.5442100010367766	0.43510140544422327	-0.25792310083234493	0.02337770106942274	-0.42307275319427234	-0.2854288775852114	-0.7613981982370874	-0.08545764356835668	-0.0004483572005926446	-0.46232678626198476	-0.09639309006006751	-1.2066295658284139	0.1835039193588394	0.17112464340966155	0.14365436031584183	0.08917931719903405	0.008234801935904763	0.058407134642317574	0.0056250042090426715	-0.005940658233617231	-0.0031899768817139347	0.0010733264836352997	-0.020162322934529648	0.01831557470474788	-0.007313216417926239	0.010005356260201444	0.001272427928539331	0.007087581614774144	-0.0018585132798586172
s.GGB51510.SGB71883	1.6453520141002145	0.25202467019152996	0.7449652919964167	-0.4140499167180535	0.2863945684018507	-0.24378516396648706	0.014363286526051412	-0.27251242458626784	-0.22634061697249577	-0.7110597180792092	-0.0786002229613727	0.019703269302562453	-0.4261328443336773	-0.07704356424551258	-1.1875469755079366	0.1918621614341095	0.1710633580079234	0.14276276073080438	0.10002996386381041	0.03382868947218035	0.055117302878396106	0.007101266038605173	0.00150413132980218	0.0005420323925282509	0.0009649244841168656	-0.011336627952985921	0.03331176862687183	-0.0004124900637744944	0.009105275975852731	-0.001270223253131199	-0.011030563000568885	0.004659413236508645
s.GGB3815.SGB5180	2.022401713336299	1.011078491242463	2.4205123428648485	-0.5924433041441589	0.4891979010968465	-0.2723800960188452	0.026865223428243164	-0.48396035340673604	-0.3176314257076858	-0.8250437059853915	-0.09427159761118589	-0.005623064109927869	-0.5149810301329006	-0.11114515472755601	-1.345369975293776	0.20279796327647487	0.2011423317083775	0.16963491090118027	0.10248912516498503	0.0030314201312043113	0.07671374766460853	0.006846733919608836	-0.010406513506052362	-0.005550145644410593	0.0015656234423407805	-0.03214426182952761	0.02135705280294809	-0.014202411852976394	0.01623141337482739	0.0031867402153461168	0.020037818244167217	-0.006787152615800979
s.GGB3818.SGB5183	2.1845973895311674	1.343696414797052	3.1542236499285683	-0.6676411720815433	0.575175048213524	-0.28066986008970357	0.03208914864913782	-0.571280943268117	-0.35206611463905796	-0.8550125130786186	-0.09838214926462123	-0.017305429495608975	-0.5368960498816843	-0.1225987040641917	-1.3596279091839996	0.19846442491095442	0.2021333160871494	0.17098676961920878	0.09667115771931113	-0.011911649144502533	0.07939769935872452	0.006045881078094783	-0.01491995409093817	-0.007820273100166033	0.00165336986743555	-0.037874212762508304	0.012817763367868268	-0.018597468481118963	0.017113801279359256	0.004776377195934133	0.03134215917084789	-0.010894774810849607
s.Anaerotignum.faecicola	1.476763334307616	-0.09219729081273785	-0.01426143872116676	-0.33597334951944346	0.19763634201655333	-0.234876266702928	0.009021648866547398	-0.1833511692924716	-0.19123490612747096	-0.6801718021794811	-0.07451107283627427	0.0313069841118123	-0.4049140438780596	-0.06594737064202268	-1.1768066795267418	0.19669675054190555	0.17215103376959756	0.14328381599625833	0.10664235422142335	0.04776930817799531	0.05488363761423194	0.008011319876229835	0.005081815557693335	0.0023131732839142744	0.0009658392167834087	-0.008101211758839514	0.041617225402304794	0.002213471079914903	0.009567078286674505	-0.0023000983170357965	-0.01838517736667934	0.007135906368493587
