	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
RS-GCF-002224675.1-NZ-NMPZ01000067.1	16.075152249377616	-0.4140069185833587	0.06358925170950921	1.4151104601746765	0.7473591122389204	-0.311298048573488	0.626514383460922	0.2401524562745536	0.5787330430323858	0.03527723347560188	0.32375318209201326	0.17451504038630966	-0.25724196238733643	-0.4042036189534137	0.10995494586607783	-0.8592094272915252	-0.3813131212650758	0.3572376812210177	-0.054008160581198256	-0.06359652649905644	-0.19101357733560242	0.07252996853731908	-0.10908503033258067	-0.034869749795190294	0.11638294721907975	-0.033222671037419715	-0.0010708997733021653	-0.01598483002084001	0.0053466437977782106	0.002689889967933445	0.16006153429806824	-0.004630669987304299
RS-GCF-004535825.1-NZ-SGVY01000128.1	15.883069376200172	-0.5256733646970623	-0.04031548893632551	1.3209844664073258	0.719618767421502	-0.2961129060357322	0.6230616933242705	0.2198530444955275	0.5609315548129669	0.03352162511829606	0.30781346417935546	0.1663906423669619	-0.24622760121243786	-0.39189919850910504	0.11084202524069911	-0.8494417269159712	-0.3790012376836915	0.3563643181239067	-0.054006849541711324	-0.06269072575050771	-0.19286349217808052	0.07387261716609056	-0.10915745783375583	-0.035695781547727	0.12152595389581297	-0.03502757803886927	-0.0011687126394926675	-0.017565935296432886	0.007317496670760749	0.0014358016061431945	0.15695067501835708	-0.00489381182816432
RS-GCF-009495355.1-NZ-VZAD01000010.1	15.792107240919933	-0.5748726828115609	-0.08597257254872837	1.2778317485446808	0.7059923021521177	-0.2887691292077781	0.6192593898116121	0.210538003314634	0.5511640732256192	0.03260579926417134	0.2994354126738923	0.16198546571539552	-0.23996249667068073	-0.38329738527091817	0.10997031117303523	-0.8354922781579613	-0.3733678078497317	0.3514393288481977	-0.05328766363253556	-0.06149183531083341	-0.19088553100228714	0.07331765782108501	-0.10756733718383575	-0.0354488673025023	0.12137807847222187	-0.03508171558450478	-0.0011825693979605589	-0.01781202268750427	0.007896052008286756	0.000944987849033496	0.15255370142907262	-0.0048842172995666455
AB547651	13.51936907425304	-1.705516453678223	-1.131611489361267	0.238913284961157	0.3534386450889623	-0.1019096723345713	0.4681745743460647	-0.013345286167075367	0.27363590990931896	0.007758480847994652	0.07076277886753171	0.038815417885008766	-0.05862716460974421	-0.10225861900924131	0.05644862992154198	-0.26388976423149973	-0.12394277812558907	0.12033121601650318	-0.01813404891655485	-0.013450023263250432	-0.0729998050281832	0.030817814940925958	-0.02949045732951837	-0.014041693813712838	0.055932571150869345	-0.01729124748193564	-0.0007488093132648872	-0.011864066340239864	0.013443223652885033	-0.008398394011544524	-0.02095426725415371	-0.001541413234204657
MJ006-1-barcode33-umi148368bins-ubs-3	12.902665210061606	-2.2988459687111824	-1.7001185663748475	-0.1969957956672598	0.2716470333751202	-0.041428007388256076	0.5855292165411514	-0.14320689331479733	0.2547662745121203	-0.0032956905191684617	-0.032936395707796676	-0.019052849161102184	0.03168336636611103	0.06966823587705308	0.31783256675811544	0.21373810785239916	0.10984584209177382	-0.09986631186264844	0.006421260969577766	-0.0590179390243853	0.06601995303274558	-0.033906374561987355	-0.03832676177963598	0.005333633492914527	-0.02837983407991944	0.009275361044695854	0.0005167725821493024	0.008621304702232449	-0.016846984359217547	0.014254041742427314	0.1341591817126034	-0.000875653545540209
RS-GCF-900217715.1-NZ-OBMS01000001.1	12.902629137415916	-2.2988676611456365	-1.700138768507884	-0.19701371656887195	0.2716419397988391	-0.04142520302784382	0.5855290045707063	-0.14321072824608103	0.25476323347774227	-0.003295995040636218	-0.032939142380323756	-0.019054211827877567	0.03168513202773808	0.06966975655996915	0.3178328627516405	0.21373728930976604	0.10984497842757723	-0.09986519157837373	0.006421064041178092	-0.05901792571510077	0.06601878799200059	-0.033905775127270076	-0.03832717481779371	0.005333303107446246	-0.028378150291829028	0.009274798792990679	0.0005167449676584901	0.008620863838492273	-0.016846499520248394	0.01425376157593125	0.13415921355864666	-0.0008757376660811461
MJ006-2-barcode69-umi141249bins-ubs-3	12.853429047284386	-2.3280955819814815	-1.7273381913159418	-0.2212710748578882	0.26467412839611326	-0.037609090856215645	0.5850444614773861	-0.14836380171388136	0.25053936148730765	-0.003707850973818867	-0.0366519479898551	-0.020894148826904813	0.03406363649340385	0.07168000654575246	0.31794303860093687	0.21240877003400976	0.10855500510202441	-0.09823367608863205	0.006145987500482521	-0.05893290579153741	0.06435728591029623	-0.0330496277891316	-0.038842458107218	0.004876699482787431	-0.02604600950172357	0.008495814337743293	0.00047833101058347905	0.008006892179526246	-0.01615851064292679	0.013848561714962253	0.13397717738534531	-0.000988813735045481
RS-GCF-000273275.1-NZ-JH724268.1--2	12.836633498514015	-2.3379514699728747	-1.7365030181457388	-0.22948901311861825	0.26228853055309287	-0.03630936431881149	0.58481278657633	-0.15009665133175498	0.2490716339119496	-0.003847265077386959	-0.03790806247406977	-0.021515937091042738	0.03486552082372703	0.07234462356192463	0.31788123690460307	0.211883433900721	0.10807672182242299	-0.09764166883729439	0.006049889784581813	-0.05888124611850759	0.06376556104658747	-0.03274430922328661	-0.03900209192006217	0.0047188027846297225	-0.025237841522104804	0.008225791388582277	0.00046496389318567255	0.007793014647403138	-0.015914618697333027	0.013702434554591891	0.13383879187638334	-0.0010268542878349852
MJ006-2-barcode74-umi167704bins-ubs-3	12.946989615414012	-2.2687104604317794	-1.6718543407892348	-0.17317781789233883	0.27770562246447716	-0.04495920470760761	0.5838918009151058	-0.13774270787413417	0.2577631547013446	-0.002887652886022942	-0.029236745954118907	-0.01719751188357922	0.02922508941381781	0.06717892894017481	0.314613261457846	0.2126799962313404	0.10981699140553942	-0.10023509523869904	0.006600135530450659	-0.058383357912825826	0.06674585924832957	-0.034267422723460936	-0.03735118795912462	0.005681313133262958	-0.030102114765580546	0.009848172249006257	0.0005433952875144047	0.009039556816576843	-0.017182384480820528	0.014373333592443277	0.1319214296356083	-0.000756111833567087
RS-GCF-902363315.1-NZ-CABIZW010000010.1	13.045611040079375	-2.2148532459928827	-1.6220132860637386	-0.12698642208617536	0.2919647612270779	-0.05250220028688683	0.5875111085723345	-0.12844165160358517	0.2672848367762537	-0.0021068577431987458	-0.02222495867854994	-0.013750176510824375	0.02484526839444731	0.06402036257481336	0.31857753579825604	0.21842143949843898	0.1140494733524539	-0.10504370947839153	0.007252819815203167	-0.05952836986328487	0.07117900778160528	-0.036572844145996215	-0.037006520417435976	0.006700564923749592	-0.0353999800747296	0.011623999541043427	0.0006336100647264867	0.010492398701304473	-0.019004877636135488	0.015559391288153767	0.13573941066027548	-0.0005479275942653887
MJ009-1-barcode40-umi125366bins-ubs-3	13.227189227370348	-2.1120564662832475	-1.5266473941209167	-0.0400750175243288	0.3179845428301579	-0.06646759596211956	0.5921084432174665	-0.11052365707291026	0.2839826857043509	-0.0006354432607482293	-0.008989113841239507	-0.007220341749990229	0.016485322695861462	0.05752357335229098	0.3225244623806257	0.22650448506987658	0.12050277329129663	-0.1126395582709459	0.00836969304650735	-0.06084749334828912	0.07842938111327401	-0.040329276509192005	-0.035820004785223285	0.008486081710302362	-0.04460687351376741	0.014704551875311285	0.0007880770853709698	0.012972129943458768	-0.021979407121727128	0.017425327379564298	0.13990852062310347	-0.00015206387671847624
MJ006-1-barcode38-umi171534bins-ubs-3	13.359548865222697	-2.033429185819355	-1.4534779953495474	0.0251831049749485	0.3367329862732866	-0.0767352700068411	0.5934248404724842	-0.09666247624302542	0.29535452488164793	0.0004726952376977558	0.0010004404129215863	-0.002269939885084954	0.010086329397687527	0.0521208854936504	0.32228075398594663	0.23012512775470298	0.12400099840224298	-0.11705699030208838	0.00911225437977157	-0.06109160196404133	0.08292302749301185	-0.04264558901510067	-0.034442960499368826	0.009718418477384232	-0.050905205807211286	0.016808826413503668	0.0008919458576643094	0.014632582665990882	-0.023844840625456536	0.01852658491552837	0.14047677620950955	0.00015262103197106688
MJ006-2-barcode53-umi209442bins-ubs-3	13.34309341727445	-2.043324574931695	-1.462693499235124	0.01700802072845661	0.3344092106202474	-0.07545590025110764	0.5933273456941325	-0.0984117663969326	0.2939667432630197	0.00033377070427374907	-0.00025260125754819444	-0.0028915887229961764	0.010891797228293323	0.05281425157550176	0.3224125077948787	0.22974883440256694	0.12360528386670154	-0.11654418837109498	0.009022262634327224	-0.06108457545717502	0.08239008535157256	-0.04237132953874328	-0.03463080818063539	0.009567458312554514	-0.05013559150282215	0.01655180516311756	0.0008793161106665774	0.014430929372448166	-0.02362276322593657	0.01839808580315704	0.140486428247606	0.00011421716773577035
MJ006-2-barcode62-umi94507bins-ubs-4	13.308859011084362	-2.062214333720501	-1.4801876965557619	0.0008752159904001804	0.3294743301324292	-0.07283451380340562	0.5921895218276062	-0.10168351789762542	0.2907118950076511	6.108120727289714e-05	-0.002702665967883224	-0.004097368678643698	0.012427364754250275	0.05395020202101584	0.3212513654030214	0.227921109339028	0.12222723809159708	-0.11496221659078093	0.008802089019018484	-0.06073988492624394	0.08091705379616716	-0.04160654753420529	-0.03478602698397212	0.009221498474348668	-0.048344089059759635	0.015951956996203276	0.0008490163076752691	0.013943571662843657	-0.023021204214908997	0.018011478957817576	0.1393688718763068	4.172183430494723e-05
MJ006-2-barcode53-umi152854bins-ubs-3	12.798982109026108	-2.348007726485969	-1.7451453150898655	-0.24169768228371757	0.2562380801527795	-0.033686616727214874	0.5776893451965177	-0.15137370310555495	0.24319635693007866	-0.004042870870065766	-0.03960200581448943	-0.022283847991295347	0.03566230671863693	0.07166496028477438	0.30768667486605805	0.20341293959543405	0.10314382312727603	-0.09273877172602855	0.005608681291350053	-0.056461725247635416	0.05992450905339838	-0.030720467208922055	-0.03770682949034045	0.004152286158863073	-0.022159420031521517	0.007188207516433935	0.00040823816475909607	0.006861863898067223	-0.014423706771469404	0.012562174801945755	0.12565455476361884	-0.001056576352231159
RS-GCF-015560775.1-NZ-JADMSM010000005.1	12.798790835003858	-2.3481227521690387	-1.7452524393443511	-0.24179270849965542	0.2562110736196498	-0.03367174722406239	0.5776882310868384	-0.15139404033288734	0.24318023748786372	-0.004044485696812882	-0.039616571161397794	-0.022291074331339096	0.03567167085792529	0.07167303035631291	0.30768828492638794	0.20340863243259008	0.10313926223843475	-0.09273284951087203	0.005607638389434336	-0.05646166621496585	0.059918345478911325	-0.030717296411928195	-0.037709028073567054	0.0041505358980295235	-0.0221505017540475	0.007185229693447874	0.00040809196344652804	0.006859529998501659	-0.014421143483757656	0.012560695586412677	0.12565478194797697	-0.0010570226886937324
AB490803	12.642880652904738	-2.4159194782010704	-1.8068968411969413	-0.30585259707777906	0.232671066803434	-0.02217393424666216	0.5624936398046749	-0.16234096063667397	0.2244368030638995	-0.005108900968617979	-0.04907161754685629	-0.026831934664199763	0.04114469946694936	0.07354865073684436	0.2871147029076817	0.18399664428434406	0.09099322578932732	-0.08009138198022676	0.0042618627818378895	-0.05138668483441437	0.04938634199159825	-0.02519739364752552	-0.035898310825233266	0.0022523705039990244	-0.012068306611098022	0.003797042050189482	0.00022943471855534068	0.003953466495767774	-0.01024392918633481	0.009561765856682147	0.10855004659508388	-0.0013018136757323793
AB214328	12.742967860808623	-2.3585845565283483	-1.7536584467150256	-0.25760254993518433	0.24695540172981045	-0.029880997032223265	0.5645805171982465	-0.15230315326270724	0.2334471373643049	-0.004291197413755286	-0.04171084475032567	-0.02319494732809792	0.03647236240658198	0.06979690061679653	0.2883748396650716	0.18774519604536377	0.09416150825077826	-0.08390756408789392	0.0048512750214464995	-0.05188215262055969	0.05310451491893277	-0.02711741018124798	-0.03508124403862296	0.0032058242695825467	-0.0169555153672353	0.00542958687301078	0.000310494170278864	0.005251799495783198	-0.011750880695265822	0.010480285159390104	0.10987334319021687	-0.0010799613110948436
RS-GCF-015554445.1-NZ-JADNIN010000006.1	12.97460083270506	-2.2192840160474097	-1.623924931040393	-0.14252357248071956	0.2796563339403149	-0.04788684670227382	0.5659103178645815	-0.12766978974833748	0.25295669455300807	-0.0023354580145703457	-0.02407017162210777	-0.01444238042073891	0.025129181400070012	0.060011062517487807	0.28634356324427357	0.1928939272873068	0.0996465983742313	-0.09104225513437497	0.006111479604946119	-0.05193021949250495	0.0605394663177334	-0.030941242437669794	-0.032401799592144925	0.005321888672402846	-0.02773369249651021	0.009028025361650411	0.0004870526115010871	0.008069891840693224	-0.014838794279519743	0.012258094494916296	0.10947723587784888	-0.0005389601714841574
RS-GCF-003670205.1-NZ-RAYS01000200.1	12.69181130506662	-2.439364837146338	-1.8319214123239782	-0.30900185791525603	0.24284057445639037	-0.02470921061885488	0.5930055831109615	-0.16905350408230155	0.24050863443549517	-0.005251462179110023	-0.0506969318773886	-0.028004872096568677	0.04364907179045067	0.08241843110608034	0.3377335110571905	0.2226029680126899	0.11209546883799956	-0.1001032784126647	0.00567511820141004	-0.06363101384281199	0.06406997812003518	-0.033043646365758544	-0.044428539085847	0.0037544989175356614	-0.020779601320322864	0.006765631795635408	0.0004086821857530894	0.006965953664709889	-0.01629701025119658	0.014702596475572243	0.1570422068672609	-0.0016100627838243065
